9	1446	2020	AUDI	A4 40 2.0 TDI 190 S LINE STRONIC PI	11000	592000
9	1446	2019	AUDI	A4 40 2.0 TDI 190 S LINE STRONIC PI	28000	582000
9	1447	2020	AUDI	A4 40 2.0 TDI 190 QUATTRO ADVANCED STRONIC PI	12000	650000
9	1456	2020	AUDI	Q7 S LINE 50 TDI 286 QUATTRO TIPTRONIC PI	6000	2070000
9	1467	2020	AUDI	A5 SPORTBACK 40 TDI QUATTRO 190 S LINE STRONI	6000	892000
9	1468	2020	AUDI	RS6 AVANT 40 TFSI QUAATTRO 600 TIPTRONIC	3000	3569000
9	1483	2020	AUDI	A5 SPORTBACK 45 TFSI QUATTRO 265 SLINE STR PI	5000	962000
9	1508	2020	AUDI	A5SPORTBACK 40TDI QUATTRO 204 ADVANCED STR PI	6000	844000
9	1509	2020	AUDI	A5 SPORTBACK 40 TDI QUATTRO 204 SLINE STR PI	7000	930000
9	257	2008	AUDI	A3 1.6 TIPTRONIC	191000	123000
9	257	2008	AUDI	A3 1.6 TIPTRONIC	156000	129000
9	257	2007	AUDI	A3 1.6 TIPTRONIC	211000	113000
9	257	2007	AUDI	A3 1.6 TIPTRONIC	196000	113000
9	257	2007	AUDI	A3 1.6 TIPTRONIC	200000	115000
9	275	2009	AUDI	A6 3.0 TDI QUATTRO TIPTRONIC	298000	243000
9	275	2008	AUDI	A6 3.0 TDI QUATTRO TIPTRONIC	309000	191000
9	275	2010	AUDI	A6 3.0 TDI QUATTRO TIPTRONIC	279000	254000
